19831128,19831204,1
19831205,19831211,1
19831212,19831218,1
19831219,19831225,1
19831226,19840101,1
19840102,19840108,1
19840109,19840115,1
19840116,19840122,1
19840123,19840129,1
19840130,19840205,1
19840206,19840212,0
19840213,19840219,0
19840220,19840226,0
19840227,19840304,0
19840305,19840311,0
19840312,19840318,0
19840319,19840325,0
19840326,19840401,0
19840402,19840408,0
19840409,19840415,0
19840416,19840422,1
19840423,19840429,1
19840430,19840506,1
19840507,19840513,1
19840514,19840520,1
19840521,19840527,0
19840528,19840603,1
19840604,19840610,1
19840611,19840617,1
19840618,19840624,1
19840625,19840701,1
19840702,19840708,1
19840709,19840715,1
19840716,19840722,1
19840723,19840729,1
19840730,19840805,1
19840806,19840812,0
19840813,19840819,0
19840820,19840826,1
19840827,19840902,1
19840903,19840909,0
19840910,19840916,1
19840917,19840923,1
19840924,19840930,1
19841001,19841007,1
19841008,19841014,1
19841015,19841021,1
19841022,19841028,1
19841029,19841104,1
19841105,19841111,0
19841112,19841118,0
19841119,19841125,1
19841126,19841202,1
19841203,19841209,1
19841210,19841216,1
19841217,19841223,1
19841224,19841230,1
19841231,19850106,1
19850107,19850113,1
19850114,19850120,1
19850121,19850127,1
19850128,19850203,0
19850204,19850210,1
19850211,19850217,1
19850218,19850224,0
19850225,19850303,1
19850304,19850310,1
19850311,19850317,1
19850318,19850324,1
19850325,19850331,0
19850401,19850407,1
19850408,19850414,1
19850415,19850421,1
19850422,19850428,0
19850429,19850505,0
19850506,19850512,0
19850513,19850519,0
19850520,19850526,0
19850527,19850602,1
19850603,19850609,1
19850610,19850616,0
19850617,19850623,0
19850624,19850630,0
19850701,19850707,1
19850708,19850714,1
19850715,19850721,0
19850722,19850728,0
19850729,19850804,1
19850805,19850811,0
19850812,19850818,0
19850819,19850825,0
19850826,19850901,1
19850902,19850908,0
19850909,19850915,0
19850916,19850922,0
19850923,19850929,0
19850930,19851006,1
19851007,19851013,1
19851014,19851020,1
19851021,19851027,0
19851028,19851103,1
19851104,19851110,0
19851111,19851117,1
19851118,19851124,1
19851125,19851201,1
19851202,19851208,1
19851209,19851215,1
19851216,19851222,1
19851223,19851229,1
19851230,19860105,1
19860106,19860112,1
19860113,19860119,0
19860120,19860126,1
19860127,19860202,1
19860203,19860209,1
19860210,19860216,1
19860217,19860223,0
19860224,19860302,0
19860303,19860309,1
19860310,19860316,1
19860317,19860323,1
19860324,19860330,1
19860331,19860406,1
19860407,19860413,1
19860414,19860420,1
19860421,19860427,1
19860428,19860504,0
19860505,19860511,1
19860512,19860518,1
19860519,19860525,1
19860526,19860601,1
19860602,19860608,1
19860609,19860615,1
19860616,19860622,1
19860623,19860629,1
19860630,19860706,1
19860707,19860713,1
19860714,19860720,0
19860721,19860727,0
19860728,19860803,0
19860804,19860810,0
19860811,19860817,0
19860818,19860824,0
19860825,19860831,0
19860901,19860907,0
19860908,19860914,0
19860915,19860921,1
19860922,19860928,0
19860929,19861005,0
19861006,19861012,1
19861013,19861019,1
19861020,19861026,1
19861027,19861102,1
19861103,19861109,1
19861110,19861116,1
19861117,19861123,1
19861124,19861130,1
19861201,19861207,0
19861208,19861214,1
19861215,19861221,1
19861222,19861228,1
19861229,19870104,1
19870105,19870111,1
19870112,19870118,1
19870119,19870125,1
19870126,19870201,1
19870202,19870208,1
19870209,19870215,1
19870216,19870222,0
19870223,19870301,0
19870302,19870308,0
19870309,19870315,0
19870316,19870322,0
19870323,19870329,0
19870330,19870405,1
19870406,19870412,0
19870413,19870419,1
19870420,19870426,1
19870427,19870503,0
19870504,19870510,0
19870511,19870517,0
19870518,19870524,0
19870525,19870531,0
19870601,19870607,0
19870608,19870614,0
19870615,19870621,0
19870622,19870628,1
19870629,19870705,1
19870706,19870712,1
19870713,19870719,0
19870720,19870726,0
19870727,19870802,0
19870803,19870809,0
19870810,19870816,0
19870817,19870823,0
19870824,19870830,0
19870831,19870906,0
19870907,19870913,1
19870914,19870920,1
19870921,19870927,1
19870928,19871004,1
19871005,19871011,0
19871012,19871018,0
19871019,19871025,1
19871026,19871101,1
19871102,19871108,1
19871109,19871115,1
19871116,19871122,1
19871123,19871129,1
19871130,19871206,1
19871207,19871213,1
19871214,19871220,1
19871221,19871227,1
19871228,19880103,0
19880104,19880110,1
19880111,19880117,1
19880118,19880124,1
19880125,19880131,1
19880201,19880207,1
19880208,19880214,1
19880215,19880221,1
19880222,19880228,1
19880229,19880306,1
19880307,19880313,0
19880314,19880320,0
19880321,19880327,0
19880328,19880403,1
19880404,19880410,0
19880411,19880417,1
19880418,19880424,1
19880425,19880501,1
19880502,19880508,0
19880509,19880515,1
19880516,19880522,1
19880523,19880529,1
19880530,19880605,0
19880606,19880612,0
19880613,19880619,0
19880620,19880626,0
19880627,19880703,0
19880704,19880710,0
19880711,19880717,0
19880718,19880724,0
19880725,19880731,0
19880801,19880807,1
19880808,19880814,1
19880815,19880821,0
19880822,19880828,0
19880829,19880904,0
19880905,19880911,0
19880912,19880918,1
19880919,19880925,0
19880926,19881002,1
19881003,19881009,1
19881010,19881016,1
19881017,19881023,0
19881024,19881030,1
19881031,19881106,1
19881107,19881113,1
19881114,19881120,1
19881121,19881127,1
19881128,19881204,1
19881205,19881211,1
19881212,19881218,1
19881219,19881225,1
19881226,19890101,1
19890102,19890108,1
19890109,19890115,1
19890116,19890122,0
19890123,19890129,0
19890130,19890205,1
19890206,19890212,1
19890213,19890219,1
19890220,19890226,1
19890227,19890305,1
19890306,19890312,1
19890313,19890319,1
19890320,19890326,1
19890327,19890402,1
19890403,19890409,1
19890410,19890416,1
19890417,19890423,1
19890424,19890430,1
19890501,19890507,1
19890508,19890514,1
19890515,19890521,1
19890522,19890528,1
19890529,19890604,1
19890605,19890611,1
19890612,19890618,1
19890619,19890625,1
19890626,19890702,1
19890703,19890709,1
19890710,19890716,1
19890717,19890723,1
19890724,19890730,1
19890731,19890806,1
19890807,19890813,1
19890814,19890820,1
19890821,19890827,0
19890828,19890903,0
19890904,19890910,1
19890911,19890917,1
19890918,19890924,1
19890925,19891001,1
19891002,19891008,0
19891009,19891015,1
19891016,19891022,1
19891023,19891029,1
19891030,19891105,1
19891106,19891112,1
19891113,19891119,1
19891120,19891126,0
19891127,19891203,1
19891204,19891210,1
19891211,19891217,1
19891218,19891224,1
19891225,19891231,1
19900101,19900107,1
19900108,19900114,1
19900115,19900121,1
19900122,19900128,1
19900129,19900204,1
19900205,19900211,1
19900212,19900218,1
19900219,19900225,1
19900226,19900304,1
19900305,19900311,1
19900312,19900318,1
19900319,19900325,0
19900326,19900401,0
19900402,19900408,0
19900409,19900415,1
19900416,19900422,1
19900423,19900429,1
19900430,19900506,0
19900507,19900513,0
19900514,19900520,0
19900521,19900527,1
19900528,19900603,1
19900604,19900610,1
19900611,19900617,1
19900618,19900624,1
